nrows	50
cellsize	20.0
xllcorner	0
ncols	50
yllcorner	0
NODATA_value	-9999
2.590084917154735766e-01	1.018644492922097911e+01	1.494816897854502002e+01	1.460631519816058876e+01	1.874912917455078443e+01	2.105688284257360721e+01	1.104429060792664963e+01	8.917757431929658196e+00	1.426117855233828813e+01	2.256484676597815309e+01	2.351244525585969569e+01	3.351324071083590184e+01	3.821618314677098738e+01	2.834188656228881698e+01	2.155134509451213987e+01	1.607726893291484771e+01	1.444800589124158030e+01	2.015446473795774551e+01	2.066868623144025818e+01	1.070818401153909960e+01	8.490763327906382330e+00	8.566958477338401323e+00	1.582559145170614556e+01	2.327857024829334165e+01	2.772753783947211303e+01	2.916781263748811170e+01	2.993828175242625633e+01	2.620652359916862650e+01	2.728160944138932464e+01	3.717161748741055760e+01	3.338653225743276209e+01	3.987275597941991379e+01	3.845700548012753472e+01	2.814778499278841295e+01	2.099584890560196726e+01	1.663411797539170323e+01	1.669002554649810222e+01	2.330971402068359666e+01	2.763585908691883120e+01	2.452245886067279201e+01	1.606167766976724565e+01	1.104207613203307226e+01	1.214668999817947537e+01	-5.191441104687206121e+01	1.710436877762631624e+01	1.650048260846031312e+01	1.874491731422804008e+01	2.255373008734195039e+01	2.949461523418410991e+01	3.952689055048817579e+01
6.054987779269863646e-01	1.060549877792695028e+01	1.460631519816058876e+01	-1.185371743454626454e+02	1.460393618892587320e+01	1.761593191410890924e+01	7.860247713460084995e+00	7.948741537816087721e+00	1.013190442702653193e+01	1.350770127424361888e+01	2.333291534007167556e+01	3.036120747897892969e+01	3.614173380251715884e+01	3.229881844478302355e+01	2.259049122212932659e+01	1.935024616223708804e+01	2.102589095993754853e+01	2.826918587812617645e+01	2.476304377189697092e+01	1.585038605992644456e+01	8.064965212615030410e+00	8.261308405879427497e+00	1.724015302750643031e+01	2.032517391514711136e+01	2.522729686232282020e+01	2.896974595231882432e+01	3.328329048460577866e+01	3.605630467590982136e+01	3.717161748741024496e+01	4.130854644520591279e+01	4.336345856366360607e+01	3.854434965549496894e+01	3.450993255927433268e+01	3.344379574203021832e+01	2.719531279682398406e+01	1.763629221114197421e+01	1.383583344888282518e+01	1.409373110338041002e+01	1.954624002776430913e+01	1.850177549864649151e+01	1.055823451832294424e+01	1.450509958716276415e+01	1.159451006255377870e+01	1.876497849968776777e+01	2.508360017115863272e+01	2.020600068282815798e+01	1.901498907724438681e+01	2.300613482443459290e+01	3.011171911324268180e+01	4.017063987894079702e+01
3.430590528629120506e-01	1.034305905286287697e+01	1.164172810392435409e+01	6.542866535886385115e+00	4.604517101999146433e+00	8.537297711526235844e+00	6.267060178654054958e+00	9.657443618484826686e+00	1.613935967542299466e+01	1.309317207155789475e+01	1.618328351429367373e+01	2.198239388258045679e+01	3.199997267294250491e+01	3.643835620001497944e+01	2.721290207104837577e+01	2.602660470392745040e+01	3.071985221634890806e+01	2.806938945802825813e+01	2.339082869765115547e+01	1.749300821592694177e+01	1.304918496228327029e+01	7.733139023401356837e+00	1.179992976239197588e+01	8.273183098123237045e+00	1.573715396430565683e+01	1.902327100517537062e+01	2.672767018539084916e+01	3.125745397439687068e+01	3.707341993238163269e+01	4.304231329523579319e+01	3.918002658476276423e+01	3.450993255927433268e+01	2.504199301958591306e+01	2.400661607089061178e+01	2.819508967771033525e+01	2.386385517526830569e+01	1.449750075058656051e+01	1.117952502070316179e+01	1.002012754446941223e+01	9.647028608223660484e+00	9.868440914437121236e+00	-3.156983804904332391e+00	1.597271977631800333e+01	1.600094982521604692e+01	2.363945061968967210e+01	2.985906749681070238e+01	2.316972032284077443e+01	2.338178540665389349e+01	2.927983628148972883e+01	3.933688710510620012e+01
8.235039275605838816e-01	9.005639800275115903e+00	2.454499007079482098e+00	3.251155134945951097e+00	6.534016065240781934e+00	-1.796462659856942139e+02	5.294709533831927217e+00	1.509372159181052986e+01	2.378901981684711231e+01	2.021902142950464665e+01	1.806554931254126828e+01	2.385025501160322747e+01	3.385481885458326445e+01	4.121308775144068193e+01	3.705825265552827830e+01	3.583625087648097463e+01	3.128943838334575744e+01	2.039318387710953573e+01	1.284073085434211237e+01	1.448582034182824607e+01	6.883423073507672463e+00	7.125647127161250260e+00	3.119996951774488547e-01	8.999958011185771767e+00	1.088187056260852614e+01	1.326463065438900735e+01	1.696847010549765500e+01	2.282716164036341056e+01	3.275593378927241162e+01	3.766806183646210826e+01	2.987813947230896972e+01	3.277981194568609880e+01	2.617883316702582874e+01	1.845087788478809188e+01	1.882905379198430751e+01	2.300307355683620614e+01	1.897188116129474622e+01	1.390617552012411373e+01	9.366698522566554885e+00	1.032200426261709580e+01	1.649193187960099749e+01	1.365573130781114486e+01	2.106297147018092275e+01	2.226973401391175500e+01	2.137703954826994135e+01	3.104754400983258478e+01	3.024600808828897058e+01	2.927232091289967997e+01	3.048391575746082083e+01	4.053654273660843899e+01
7.161369641965544819e-01	1.661048146719622087e+00	2.069814820794926291e+00	2.379489078026132187e+00	1.212739645766751551e+01	1.390616999663306608e+01	7.036100551781230727e+00	1.092057358139763856e+01	2.080887223996294466e+01	2.548867908041446384e+01	2.790204248249937180e+01	3.222201768786189291e+01	3.799769695141073811e+01	3.498259468892178603e+01	3.298038474848907953e+01	3.378141100204631186e+01	2.944135227649267605e+01	1.857722292046889123e+01	1.111203455203818535e+01	6.646170265342730588e+00	6.321464256845795049e+00	7.429230894250257400e+00	1.571889632288431748e+01	1.482335649691502688e+01	1.678511499152492092e+01	1.679590468030194117e+01	1.681133040743273810e+01	2.405520351937441959e+01	3.405133458258929835e+01	3.365094242980097050e+01	2.422154070573886742e+01	2.314327261168565641e+01	2.896930288385569341e+01	2.093493430245043285e+01	1.376065992921770409e+01	1.613954561208815619e+01	9.058472837597763672e+00	8.600000843596484756e+00	9.011912573071366950e+00	-1.100159717151322525e+01	1.715748047479215543e+01	1.993666442590595267e+01	1.902159305123276667e+01	2.854916127115923885e+01	2.699588502816469315e+01	3.537153979108715163e+01	4.027423275337345387e+01	3.933162480569063035e+01	4.053654273660843899e+01	4.467752335042965939e+01
6.490390650280113416e-01	9.829046792027385848e+00	1.191081892096339345e+01	7.780319732502909424e+00	1.656896388007480070e+01	1.915130826698975852e+01	1.013401790586758899e+01	9.321356491336306505e+00	1.150988035297112688e+01	1.657211862997453977e+01	2.363192978863650850e+01	3.362109785369874970e+01	3.498260341216197844e+01	2.501467219550004017e+01	2.300990303529517789e+01	2.381686075532598323e+01	3.087370695580736069e+01	2.302639900125803862e+01	1.249430124788282193e+01	5.570086655055053626e+00	5.838103835190308288e+00	1.471271582401462652e+01	2.051778278115771315e+01	2.479140977066758111e+01	2.458261794740765183e+01	2.619065731102310224e+01	2.582142962795519026e+01	2.698294057024939008e+01	3.704135835599211646e+01	3.365363480360282722e+01	2.410688905319110020e+01	1.825610917093164787e+01	1.870205196979205908e+01	2.422578057710063248e+01	1.454717948774346858e+01	9.794753250282592916e+00	7.531510913694424936e+00	8.031942080937199080e+00	1.574302860960972161e+01	1.709558344044188871e+01	1.581488216782092060e+01	2.552002296766339029e+01	2.453007837721978390e+01	3.288631693431144498e+01	3.700254251485468870e+01	4.114988682984632362e+01	4.234592981687394797e+01	3.817848711569363473e+01	4.038132499094572125e+01	4.455441164122205322e+01
9.330058981412470143e-01	8.004073710006696984e+00	1.800407371000662593e+01	1.772594653651083974e+01	2.186546650423785110e+01	2.009726145832463473e+01	1.992776294543376636e+01	1.160629692845200545e+01	1.270165182964536577e+01	1.688340076533569700e+01	2.268596871080188393e+01	3.270938663009619063e+01	3.230840461973983935e+01	2.233807865498221901e+01	1.689093239308781946e+01	1.677981392032398489e+01	2.425214068937932410e+01	2.434348548756047848e+01	1.397725056350215667e+01	5.600730960853866236e+00	5.660586068767928580e+00	1.252243300972073037e+01	1.750859466146165744e+01	2.728396485993889087e+01	2.575114914537057587e+01	2.173592275874024438e+01	2.201589744648934399e+01	2.587912056664856664e+01	3.171165132059384817e+01	3.319834540305910764e+01	2.426295696869289031e+01	1.780879830480322212e+01	1.365199973252537902e+01	1.617682559331243297e+01	1.691516548167577483e+01	7.692189258244496841e+00	7.420281406799430712e+00	1.354827929914806539e+01	1.545612362162790276e+01	2.539233956961505356e+01	2.552002296821652294e+01	2.970684160456834633e+01	3.449880579076129550e+01	3.865126877250488491e+01	3.967398409291179462e+01	3.550536323019912999e+01	3.425953937319648190e+01	2.817233710307404593e+01	3.034224340188757907e+01	4.038132499094572125e+01
5.188205228764638521e-01	8.278375546958541165e+00	1.543300167780236265e+01	2.119720602758297545e+01	2.591165084648575601e+01	3.008069304446499004e+01	2.571530437739127350e+01	1.657213169055285107e+01	1.701356898521755312e+01	2.224601045299609225e+01	3.107056078648239605e+01	3.685511074362061379e+01	2.755793161253551560e+01	2.050122549710561159e+01	1.545560250387172907e+01	1.272704209370264472e+01	1.451550118547221402e+01	2.020544610471564440e+01	1.058801621226285405e+01	-3.222337922419365697e+01	9.459523090847833160e+00	6.923122774976771865e+00	1.862739965149275889e+01	2.441140173010841252e+01	2.014247864433471591e+01	1.160183957466809801e+01	1.162016394197237901e+01	1.371956498850337169e+01	2.554095008034866865e+01	3.687769292454679260e+01	3.176990538918597551e+01	2.463861290700802087e+01	1.411091759709381854e+01	9.880901728219951607e+00	1.063263702891259044e+01	7.092230431030880133e+00	1.118065736115235964e+01	1.887583444972934288e+01	2.524034158781444503e+01	2.952339554195613758e+01	3.116602504403799045e+01	3.079483213953162490e+01	3.174765975216589453e+01	4.180364282971037682e+01	3.550536323019912999e+01	2.547967636589472917e+01	2.423506832910445752e+01	2.326422706167651455e+01	3.003961854206970727e+01	3.962305652611673423e+01
7.467319160170617920e-01	3.761845361794700526e+00	7.297379267727443164e+00	1.176951522272703698e+01	1.884058303459255868e+01	2.884058303459262618e+01	3.070670052567708552e+01	2.656441775952375650e+01	2.278032321155526319e+01	3.114749450856947632e+01	3.642297245043153708e+01	4.167242907305771382e+01	3.461527211076138144e+01	2.579876900642891613e+01	1.571635728731337167e+01	1.119514282250212212e+01	9.280718095580168026e+00	1.234587048637278173e+01	1.715782559697881737e+01	1.358208944232601390e+01	5.295701963935576906e+00	1.320498964711875267e+01	1.503443733708755303e+01	1.489488948641730381e+01	1.543332986894146330e+01	5.937610613563551354e+00	6.010980204315137243e+00	1.250611608818024045e+01	2.567104380246757600e+01	2.946550896055405033e+01	3.338612392954135544e+01	2.885295812288674000e+01	2.243674089768569502e+01	1.076295689063933203e+01	6.316807223972257468e+00	6.673475899448843229e+00	6.733125290051169998e+00	1.665154240232971006e+01	2.428681171682172035e+01	2.604187767301645096e+01	2.108671566531666031e+01	2.168687039184533916e+01	3.174765975216589453e+01	3.257233654433643721e+01	2.840215179665388945e+01	2.674407475417880065e+01	1.833418555259818206e+01	1.974960455200909593e+01	2.542880271912752477e+01	3.546109574414425936e+01
7.351574092455022136e-01	8.534971799311898977e+00	1.541018436656521473e+01	2.122182375530707787e+01	2.591165084647859018e+01	2.906965230949116830e+01	3.096154648291561529e+01	3.510170801388395745e+01	3.277808016451896833e+01	3.692103619475103926e+01	3.634786623783396209e+01	4.048553784896130736e+01	3.273519402475644569e+01	2.275385818719277253e+01	1.696659043716050519e+01	1.702431353216744725e+01	8.995464014614402259e+00	7.054216106369462835e+00	7.275199618858908757e+00	-4.766120674511633837e+01	4.996964522450804580e+00	4.901985031303562224e+00	4.926348867435179635e+00	1.346279236075542940e+01	1.257916429323070062e+01	-3.697006689378039823e+01	6.580011392303305229e+00	1.431659775464638962e+01	2.576975096630123474e+01	2.004863339047521720e+01	2.475998293050433574e+01	2.794776545566708847e+01	2.327946364919933586e+01	1.617556121761579035e+01	1.499656440785320832e+01	7.364693470220804450e+00	6.146789264984711565e+00	5.930567730935723425e+00	1.933685287851483281e+01	1.595740903065350125e+01	1.533577176146693510e+01	2.112480276107681476e+01	3.116552048089353022e+01	2.680066125363605778e+01	1.830280371989725907e+01	1.945808822433124874e+01	1.661958553362958924e+01	1.911873117769988895e+01	2.624634902724307750e+01	3.627346387904390923e+01
