nrows	100
cellsize	10.0
xllcorner	0
ncols	100
yllcorner	0
NODATA_value	-9999
3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	3.168808781402895069e-06	6.337617562805790137e-06	6.337617562805790137e-06	6.337617562805790137e-06	3.168808781402895069e-06	2.851927903262605138e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	5.386974928384920854e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.020736684665499699e-05	3.168808781402894899e-05	1.584404390701447450e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.218166146982026294e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402894899e-05	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.584404390701447450e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	4.119451415823763166e-05	6.654498440946079898e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	2.218166146982025278e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	5.386974928384920854e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.901285268841736872e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.569802519836705448e-04	7.922021953507240298e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	9.506426344208686053e-06	3.168808781402895069e-06	2.218166146982026294e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.014018810048927100e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.485689659543184321e-05	3.168808781402895069e-06	1.014018810048927100e-04	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.802570537683473744e-05	4.119451415823763166e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	7.922021953507240298e-05	7.922021953507240298e-05
5.386974928384920854e-05	5.386974928384920854e-05	5.070094050244631432e-05	4.119451415823763166e-05	3.168808781402894899e-05	1.584404390701447450e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	2.535047025122315716e-05	1.901285268841736872e-05	3.168808781402895069e-06	3.168808781402895069e-06	2.535047025122315716e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.851927903262605138e-05	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	7.605141075366950198e-05	1.172459249119072150e-04	1.235835424747130169e-04	1.932973356655765407e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402894899e-05	3.168808781402895069e-06	6.337617562805790137e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	9.696554871092819862e-04	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402894899e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402894899e-05	6.337617562805790137e-06	3.168808781402895069e-06	1.077394985676985120e-04	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	1.489340127259361165e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	5.703855806525210277e-05	6.654498440946079898e-05	7.288260197226660098e-05	3.168808781402895069e-06	3.168808781402895069e-06
3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	2.218166146982026294e-05	3.168808781402894899e-05	4.436332293964052588e-05	3.802570537683473744e-05	1.267523512561158027e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402894899e-05	3.168808781402895069e-06	3.802570537683473744e-05	3.168808781402895069e-06	2.535047025122315716e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	9.854995310162966132e-04	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.218166146982026294e-05	5.703855806525210277e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	4.436332293964052588e-05	3.168808781402895069e-06	3.168808781402895069e-06	1.204147336933101159e-04	3.168808781402895069e-06	3.168808781402895069e-06	1.647780566329505537e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06
6.337617562805790137e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.535047025122315716e-05	9.506426344208686053e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	9.506426344208686053e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.077394985676985120e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.218166146982026294e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.485689659543184321e-05	3.168808781402895069e-06	6.337617562805790137e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.950059573605055194e-04	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	7.288260197226660098e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.157958780135394838e-03	2.170634015261006713e-03	2.294217557735722494e-03	3.168808781402895069e-06	2.335412071893961088e-03	2.503358937308318433e-03	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06
9.506426344208686053e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	4.119451415823763166e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	2.851927903262605138e-05	3.168808781402895069e-06	6.337617562805790137e-06	9.506426344208686053e-06	6.337617562805790137e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.485689659543184321e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.218166146982026294e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.584404390701447450e-05	3.168808781402895069e-06	2.535047025122315716e-05	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	1.267523512561159044e-04	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.535047025122315716e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.584404390701447450e-05	3.168808781402894899e-05	4.436332293964052588e-05	5.386974928384920854e-05	6.337617562805789799e-05	1.061550941769967863e-03	3.168808781402895069e-06	1.901285268841736872e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	8.238902831647530397e-05	3.168808781402895069e-06	2.100920222070141400e-03	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	2.322736836768349213e-03	3.168808781402895069e-06	3.168808781402895069e-06	2.525540598778139214e-03	3.168808781402895069e-06	2.218166146982026294e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	5.681674145055252804e-03
3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.267523512561158027e-05	3.168808781402895069e-06	5.386974928384920854e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.851927903262605138e-05	3.168808781402895069e-06	3.168808781402895069e-06	1.394275863817274542e-04	1.077394985676985120e-04	9.823307222348980896e-05	8.555783709787820497e-05	6.971379319086369998e-05	4.436332293964052588e-05	1.267523512561158027e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.901285268841736872e-05	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	6.020736684665499699e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.802570537683473744e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.851927903262605138e-05	3.168808781402894899e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.394275863817274542e-04	6.337617562805790137e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.535047025122315716e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	1.093239029583997551e-03	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	1.584404390701447450e-05	1.901285268841736872e-05	3.168808781402895069e-06	2.085076178163126556e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	6.337617562805790137e-06	6.337617562805790137e-06	3.168808781402895069e-06	2.560397495373571870e-03	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402894899e-05	4.753213172104342010e-05	3.168808781402895069e-06	5.672167718711045199e-03	5.678505336273850269e-03	0.000000000000000000e+00
6.084112860293559074e-04	6.084112860293559074e-04	3.168808781402895069e-06	5.830608157781330247e-04	5.735543894339244437e-04	5.545415367455072816e-04	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402894899e-05	3.168808781402895069e-06	1.489340127259361165e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	6.337617562805790137e-06	1.901285268841736872e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.485689659543184321e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.654498440946079898e-05	3.168808781402895069e-06	3.168808781402895069e-06	5.070094050244631432e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.971379319086369998e-05	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	1.552716302887418914e-04	3.168808781402895069e-06	3.168808781402895069e-06	4.119451415823763166e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.115420691053818332e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.974167870814022650e-03	3.168808781402895069e-06	1.901285268841736872e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.585747965624795620e-03	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	5.649986057241227454e-03	3.168808781402895069e-06	3.168808781402895069e-06	0.000000000000000000e+00
3.168808781402895069e-06	3.168808781402895069e-06	5.989048596851473264e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	4.879965523360471603e-04	4.721525084290325875e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.073744517960810309e-04	2.978680254518722872e-04	2.598423200750373126e-04	1.014018810048927100e-04	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	2.218166146982026294e-05	2.535047025122315716e-05	4.436332293964052588e-05	3.168808781402895069e-06	3.168808781402895069e-06	1.679468654143534412e-04	9.823307222348980896e-05	3.168808781402895069e-06	6.020736684665499699e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	1.584404390701447450e-05	2.218166146982026294e-05	7.605141075366950198e-05	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.679468654143534412e-04	3.168808781402895069e-06	3.168808781402895069e-06	4.753213172104342010e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.218166146982026294e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	1.584404390701447450e-05	9.506426344208686053e-06	3.168808781402895069e-06	1.584404390701447450e-05	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.128095926179430207e-03	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	1.948817400562799116e-03	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.595254391969004527e-03	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	5.596116307957384357e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06
3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	4.499708469592121856e-04	4.277891854893917838e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.189545466068400697e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	7.605141075366950198e-05	3.168808781402895069e-06	1.806221005399649910e-04	3.168808781402895069e-06	3.168808781402895069e-06	8.238902831647530397e-05	1.267523512561158027e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	9.506426344208686053e-06	1.267523512561158027e-05	1.172459249119072150e-04	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.806221005399649910e-04	3.168808781402895069e-06	3.168808781402895069e-06	6.971379319086369998e-05	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.535047025122315716e-05	2.218166146982026294e-05	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402894899e-05	4.119451415823763166e-05	6.971379319086369998e-05	1.172459249119072150e-04	1.425963951631303416e-04	1.521028215073390040e-04	1.774532917585621035e-04	1.901285268841736533e-04	2.059725707911880905e-04	2.154789971353967529e-04	2.313230410424111901e-04	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.143939970086445051e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.923466930311575366e-03	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	2.604760818313213433e-03	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	2.218166146982026294e-05	3.168808781402895069e-06	5.580272264050371682e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06
3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561158027e-05	6.337617562805790137e-06	3.168808781402895069e-06	1.077394985676985120e-04	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.971379319086369998e-05	3.168808781402895069e-06	2.218166146982026294e-05	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	8.555783709787820497e-05	1.932973356655765407e-04	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.267523512561159044e-04	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.901285268841736533e-04	3.168808781402895069e-06	3.168808781402895069e-06	7.922021953507240298e-05	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	5.386974928384920854e-05	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.802570537683473744e-05	3.168808781402895069e-06	6.337617562805790137e-06	3.168808781402895069e-06	9.506426344208686053e-06	6.337617562805790137e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	2.439982761680227399e-04	2.535047025122314835e-04	3.168808781402895069e-06	4.848277435546442457e-04	1.153446396430653957e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	1.891778842497545679e-03	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	9.506426344208686053e-06	3.168808781402895069e-06	1.140771161305043140e-04	1.299211600375187918e-04	1.394275863817274542e-04	2.753694831039152965e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	1.267523512561158027e-05	5.564428220143359007e-03	3.168808781402895069e-06	3.168808781402895069e-06	3.168808781402895069e-06	6.337617562805790137e-06	6.337617562805790137e-06
