nrows	75
cellsize	13.33333333
xllcorner	0
ncols	75
yllcorner	0
NODATA_value	-9999
0.000000000000000000e+00	8.449590967110555084e+02	0.000000000000000000e+00	7.593259462781106777e+02	1.366821773850643012e+03	6.938183004394281852e+02	3.322898466254517871e+02	1.334620413499106235e+03	3.989037117104237495e+02	5.953693517562656723e+01	6.425295078029544804e-01	1.194283342739616287e-05	2.638001873447476815e-05	2.026420197800674146e+02	9.274754642652583314e+00	0.000000000000000000e+00	5.412460465191597483e-06	0.000000000000000000e+00	1.430772275955948469e+00	4.990219084527659776e-02	0.000000000000000000e+00	8.214038731092654518e-05	2.132444891575236974e-04	0.000000000000000000e+00	2.231114699250212551e-07	0.000000000000000000e+00	1.467995409988723132e+00	2.394697288128030332e-06	8.592563712945595588e-06	0.000000000000000000e+00	1.059712603314569833e+03	8.671616602136681422e+02	9.240312403002536712e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.548180209182953640e-03	1.423384098073224990e+01	0.000000000000000000e+00	4.020924072664800331e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.525900172972106512e-03	1.975129308987696054e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.935879317804396393e+01	0.000000000000000000e+00	2.093329821185450912e-01	3.804317920775778816e+02	5.182151061805500376e+02	6.608149284318060381e+02	6.737363233089738834e+00	1.632179901113442133e+00	8.373528799268053717e+02	2.170076602411976694e+02	3.876115161606607558e+02	5.022033694440563067e+02	9.270076761518872388e+01	1.640646817504415651e+02	4.971400586072146629e-06	0.000000000000000000e+00	5.267006942434419869e+01	1.048169385794283137e+01	7.794786057581508387e-02	0.000000000000000000e+00	1.171760928489934850e+00	0.000000000000000000e+00	3.252369639585878103e-02	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.462440812573272524e+02	9.416574289740742643e+02	7.811217351506680870e+02	0.000000000000000000e+00	1.190477932924990654e+02	5.871592942234665315e+02	1.590091002640813542e+02	4.149663356739181950e+02	1.296494391641344464e+03	5.896243685552930991e-01	2.663333595828128963e+01	2.075377802363997830e+02	5.254029823123846654e+02	1.515333623088014292e+02	3.139775216685563919e+02	1.871878876377573589e-03	1.315370211327804057e-06	6.466909133955984998e+02	5.247149948296222419e+02	5.815755047017586321e+01	8.763151664203197910e+00	4.623939332681852754e+00	3.917985185865563835e+02	5.912057138255089512e+02	2.232924703102273511e+01	9.662371485168516072e-01	5.540484788662165556e+02	4.257561228666174316e+02	5.159444057075213550e+02	1.351785787365605884e+01	9.640617306888890425e+02	4.833394027496148624e+02	3.655390711571771423e+00	5.044055294350693538e-03	1.917742494807232276e+02	6.102473763292342710e+02	0.000000000000000000e+00	8.097447668449901936e-01	1.091569533275524926e-05	7.771492738903650332e-01	9.386602350308529594e+02	6.024332131225157809e+02	3.099353584313910233e+02	3.878646922103672789e+00	6.254229242568933955e+01	2.274267808189955531e+01	6.951521890982344587e+01	1.775812555376330977e+02	6.871002767017222368e+02	0.000000000000000000e+00	1.190177604246125327e+02	1.148915548537492441e+03	1.978897712040727441e+01	4.300979854047875506e+02	4.720541486184571056e+01	1.235549216767061580e+02	3.266617583167852334e+00	1.006705775813284276e+03	9.349813658094540187e+02	4.289075889142392839e+02	1.783741492575452128e+02	9.494605817658984961e+02	3.631746231241190799e+02	4.997671027941807953e-01	3.174979991003321089e+01	3.595333971346759938e+01	5.764757463916935443e+00	2.658570260024513914e+02	8.229026634804289415e+02	6.947543909288482755e-01	6.553616000592813862e+02	4.835609834953090171e+02	8.903248415216261646e-01	0.000000000000000000e+00
0.000000000000000000e+00	2.881096022343507457e+02	4.337685094177003293e+02	1.580582079613743872e+03	1.011596693359829828e+02	1.732169444703134104e+03	9.678189707852102686e+01	6.813752167190010596e+02	4.354674208931076009e+02	7.217632108377192424e+01	2.228346595406704012e+02	1.144408595832618403e+03	6.281950144279805954e+02	2.513148616773632327e+01	5.963499660525291013e+00	3.849658139280140858e+02	6.738298269048257225e+02	2.801114195898446368e+01	1.246914667309856895e+03	6.234282776078327037e-01	8.125221081375216272e+02	4.759417449566312541e+01	4.250710587223566428e+00	5.557890946976163349e+01	5.746197431375850329e+01	3.328571490805745725e+02	8.679211541846548243e+02	1.839578585784243785e+02	3.329893801598803993e+00	1.336905523056405400e+03	1.709331283942747415e-01	1.180317894777324682e+03	0.000000000000000000e+00	8.352410877990706695e+02	1.323465058339166056e+01	1.041653763657499496e+02	3.725542159666171074e+02	9.262574154358844680e+02	1.591849131148969150e+02	2.924603314981388280e+02	2.051163215024900239e+02	1.194194820149928773e+03	7.228260713933634918e+01	7.665147124605063027e+02	6.302030637513955753e+02	4.648962501854679203e+02	9.499620909776776898e+02	5.837268741710400777e-01	7.300757617649663871e+02	4.237884416159276384e+02	2.075541372116156822e+02	1.716837874591836766e+01	1.496030343164337353e+02	2.190517542301636311e+00	1.297477138501704133e+02	3.534567988672111483e+02	2.020053537882997716e+02	5.239209625726533659e+02	2.539943464399460424e+02	4.885576871578841462e+01	1.030854459536954121e-01	2.599102162685244366e+02	4.794431249373443507e+02	3.073018040435533180e+02	0.000000000000000000e+00	1.179402120882525935e+02	5.489206041557130789e+01	1.567739664668174271e+01	8.213198692166638466e+02	1.387547734784961904e+03	3.195850181148007607e+01	1.360509858229005658e+03	7.830720760905693112e+01	7.311401203003807723e+02	0.000000000000000000e+00
0.000000000000000000e+00	7.907360795795526087e+00	5.458583667179714638e+01	6.112907158987795952e+01	1.575121027234776818e+02	1.417206471780244499e+02	9.790825110341563686e+01	7.089177473035745436e+01	6.680828911856199284e+02	1.352045592361435865e+03	9.635703059212076482e+01	1.868230623572861293e-01	6.342656838788159348e+02	1.644874037174059367e+03	7.922943028490476536e+01	7.162711559124984433e+02	2.873547955180849272e+02	7.819806783529224958e+02	8.763538735861833402e+02	5.871734952128990770e+00	5.179080835301382280e+01	1.103644648334354542e+03	3.079279689377119666e+01	2.468260984889562053e+02	3.472138304849575974e+01	3.450454776229379572e+00	5.125597012544577638e+02	1.298671145336051268e+03	1.035300720890569664e+03	2.283662601903910172e+02	7.811616816552915452e+02	3.252266211767606023e+02	5.309463064240758712e+01	7.355486327555711341e+02	1.000704339402213463e+03	2.927591043536434867e+01	1.286626236368822696e+01	1.284464030266131886e+03	8.844266357161131964e+02	0.000000000000000000e+00	4.933633066525463278e+02	7.493414732336528061e+01	5.487735098954890418e+02	5.077544447882762029e+02	2.879069451251767759e+02	6.526539810868553104e+02	7.977866265852891274e+02	2.904998259849866713e+02	1.888245906074475400e+00	6.106199745783861266e-01	1.011135198673932905e+03	1.573560149328668103e+03	1.787843559403214897e+02	5.972600993915664702e+01	3.989926494679779694e+02	1.637884919472214307e+01	8.856232863844812755e+02	1.060045346934921781e+03	2.244835360154169166e+02	3.392326359128937838e+02	3.294294893977576635e+02	1.626525912222166710e+02	4.588317310096104507e+02	1.430398129328361165e+03	1.354951833021075572e+03	0.000000000000000000e+00	5.519589059649540985e+01	2.767452124931426169e+02	1.153032209988716161e+01	7.773191890215344984e+02	4.551001242073390927e+02	3.100022213648879870e+02	9.932750714488854555e+02	1.085193000522900206e+02	0.000000000000000000e+00
0.000000000000000000e+00	1.216357038089122398e+02	5.439096491529820696e+02	1.299362329350851724e+03	9.257349086163098946e+02	8.400278766035514764e+02	1.089003230280385850e+02	9.375992418392833088e+02	1.635264316258782856e+03	5.241076652716505180e+01	3.854912003230736017e-01	1.807803176662934845e+02	3.474892587926950114e+02	2.935603788728407153e+02	2.296113220772952559e+02	1.308939007644223238e+03	9.024151801716440104e+02	5.929584298628652606e-02	2.113758413659378164e+02	3.192261217896983361e+00	4.373315027509685819e+02	9.221001598621276116e+02	5.011681639226467837e+02	1.107570254212582341e+02	5.004150966299199013e+02	8.901515779050721555e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.497513000884070067e+01	1.104763580887253738e+03	0.000000000000000000e+00	3.369461055369519045e+02	1.973797668639467986e+02	6.667221826367985216e+01	4.893632970317774493e+02	3.928877431502589701e+01	4.476373122169243857e+01	1.001480187520364523e-01	0.000000000000000000e+00	9.965900631067040050e-02	6.459194986589567407e+02	6.778594697960173221e+00	1.229820808701063015e+03	7.965083781299717884e+02	1.334891587329464528e+03	1.441739303617441010e+03	7.584561943519383398e-01	6.255091551299543795e+01	5.666126805162838309e+02	1.214976299168055675e+03	3.023164164259178222e+01	2.637637724269458204e+02	1.239403722622441819e+03	2.696789903509895225e+01	5.871041594029866246e+02	1.950038023466827894e+02	0.000000000000000000e+00	3.828809779143789456e+02	5.001867663601329284e-01	4.797685458944156949e+02	6.816853651482380201e+02	1.576725275433099114e+02	1.194100413880578799e+03	3.602490813191479901e+01	2.998121032466513114e+01	9.788449671221290771e+01	1.291814742137457017e+02	3.068565726328174748e+01	4.641031075585813142e+02	4.460239111751610608e+01	5.067434630092041630e+02	1.991761577396202654e+01	9.426319851864992643e+02	2.754140135307013182e+01	1.043186724955739438e-04
0.000000000000000000e+00	3.339245167099491027e+02	5.941593559207451136e+00	7.972663105278689955e+02	2.884881251738381707e+02	3.189084038197882442e-01	2.138282668550332843e+01	2.857064122448772991e+02	3.954365041261362990e+02	3.521475389117848067e+02	4.630361665738916486e+02	1.081554675810338750e+02	4.105695594580783592e+01	5.980210692119364921e+02	1.120110772665452430e+02	1.097127522628727547e+03	1.920735707359953324e+02	2.857371362311050689e+02	1.470441701567638120e+02	1.432523253200833551e+03	4.756777679512646273e+02	0.000000000000000000e+00	6.482926927199126510e+01	1.445410340506308557e+02	5.193800621654148699e+02	5.993538291066504087e+01	0.000000000000000000e+00	8.805622842657406579e+01	5.296766321248180702e+02	7.952864956921200701e+02	1.393837430663281111e+03	1.107231703560260172e+02	2.842088905441463567e+02	3.822621631906520179e+02	8.502564714635312839e+02	1.337830996783918280e+01	3.451093906409980718e+02	1.237490225729373066e+02	6.894307432740220065e+01	1.475286713376774969e+03	8.946524284816001682e+02	5.411939134683909636e+00	1.142863840678436382e+00	4.029856547237216802e+01	1.033740662727886672e-01	2.406477726072962753e+01	5.981170703785279557e+02	0.000000000000000000e+00	5.244523991311829150e+02	9.224482209993303741e+02	2.592328094635308844e+02	3.533259154804583773e+02	4.349953986752732362e+02	1.149465048692879634e+02	2.623959512865880015e+02	4.632364458809835810e+02	9.004786039288889299e+01	1.202166337100090914e+03	7.157137075292101827e+02	4.708077144835053929e+01	5.679976911601590928e+02	4.711082488548959901e+01	7.921513147744559546e+02	0.000000000000000000e+00	7.166504518125628920e+02	0.000000000000000000e+00	9.484165710205651578e+00	7.122797893131084379e+01	7.658431867611191137e+02	1.475850627015148802e+03	2.276985924269051793e+02	1.461218254697211705e+03	3.838473389962497890e+02	2.198326237251984878e+02	0.000000000000000000e+00
0.000000000000000000e+00	9.460792213495748229e+02	1.213471606838522348e+03	5.105513740665811042e+02	4.893851239226960956e+02	6.940359379536928373e+02	2.044624246166988257e+02	0.000000000000000000e+00	4.529926910732251031e+02	1.406731694134638055e-01	7.672657248859444508e+02	1.136911258774050424e+02	3.216789476574669493e+02	1.307306503501675081e+02	9.348273855789128106e+01	1.185005274659115315e+02	8.813550437769132486e+02	1.454327633254659986e+03	9.301528200521973133e+01	1.046894542277932260e+03	1.198129100984142951e+03	5.519858703139440195e+02	7.310076256850632035e+02	1.045473973546092594e+02	6.822460576162694679e+02	8.460423688992863163e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.949236208553330698e+02	1.692229343154520507e+02	3.272854619246342800e+00	1.601985549568434635e+03	1.473077072275614228e+03	6.423063877904473884e+02	1.594567389331665481e+03	1.840052048248534504e+02	1.057605733763175095e+02	6.031752707227435728e-01	6.011436939603870400e+01	5.436344848506164595e+01	6.536098209991062902e+01	1.598862801491674873e+03	1.107245841105368072e+03	1.454603546966342037e+03	3.854309969642237093e+02	1.332019311185834795e+03	1.427427924486494931e+03	3.275074920579826312e+02	6.537880238019907608e+01	0.000000000000000000e+00	1.238549908595653726e+01	3.288666956855565786e+02	2.176556729275049307e+01	4.423182325187003698e+02	1.796691821298138336e+02	1.413410978054613487e+01	8.474060873459313825e+02	5.251234734974874030e+00	5.634103276775284996e+00	4.387762381845402615e+02	6.301084005692885057e+02	7.569326818109442456e+01	1.725844515586227033e+02	1.015985869372059824e+03	1.958178329773124782e-01	3.759593034716417606e+02	1.876774743541976420e+02	5.510548429944264370e+01	2.895824768439252352e+02	0.000000000000000000e+00	1.563797829238797931e+03	4.908665652215773321e+02	6.058080015907369216e+02	3.747155631561312816e+02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.131503900774379545e+01	5.078164230964502934e+01	7.856988426894235999e+01	6.042110714006654462e+02	2.826519733074910050e+02	0.000000000000000000e+00	8.217669451577052087e+02	8.436379917440307281e+02	7.637388730298135897e+02	1.045882989927226134e+02	1.102342021676197874e+03	0.000000000000000000e+00	3.490020974101892648e+02	1.268793521219770355e+03	1.254277888268827024e+00	1.176399918025072793e+03	7.476760837664254700e-01	8.319584560358981662e+02	7.175485745126943584e+02	1.635924369556399256e+02	2.352421357308992071e+02	1.108016638208840732e+02	5.046369525797650795e+02	1.432070590001289702e+03	1.689365501577113378e+02	9.202722953552377021e+02	7.080057838602349385e+00	0.000000000000000000e+00	1.604447559937091910e+03	3.417322391487144841e+02	6.204351071921344101e+02	4.415024947748446493e+01	5.492522077155927462e+01	1.252795512581471193e+01	2.544067423696262153e+01	4.332406171507763304e+01	3.175010022055657259e+02	1.171602113503673309e+03	2.124264711153070948e+02	1.402802557745930699e+03	0.000000000000000000e+00	5.727647041607961000e+02	3.749958268961476620e+02	7.808727712835649015e+01	9.983860721150756490e+02	5.458115517956865688e+02	6.780352130747380670e+02	4.369616832726920848e+02	3.946234320947512515e+02	0.000000000000000000e+00	1.420716557795286974e+02	6.922375778270976809e+01	5.346066677578770623e+02	0.000000000000000000e+00	2.161303967507673747e+02	1.177925349824187606e+03	4.928166406131309714e+02	4.234543081550404153e+00	6.437726236078480042e+02	0.000000000000000000e+00	2.925345820858969432e+02	4.358810867015716894e+02	2.156571085058595258e+02	1.405486946620496838e+03	3.201661746091983787e+02	8.398510656865330049e-01	6.354956479701278340e+02	1.735273221563483730e+03	5.123221350767413185e+01	1.411416048974426758e+03	2.051425845941031412e+02	1.783244328197044481e+01	4.876737216107166972e+01
0.000000000000000000e+00	6.214890843152730895e+02	1.274677150848623569e+03	4.482010134078332158e+02	2.971932544217621626e+02	6.097941315911738229e+02	0.000000000000000000e+00	2.310388967473780042e+02	1.205144950876812118e+02	2.174638776436453611e+02	6.337789316760055414e+01	6.184216391821242951e+02	1.265057142972221072e+03	6.175433613704137770e+01	2.369036523284192981e+02	3.657545179701866545e+01	1.639293313633974094e+03	1.342691528935565648e-01	1.167776558542141629e+03	8.303342567233413547e+02	2.904514994750840629e+02	1.298890415234332750e+03	3.602016602024681333e+02	3.586726233755764071e+01	4.997953501454799152e+02	1.227288441541063833e+02	0.000000000000000000e+00	1.528856110072254523e+03	7.409990083227741025e+02	1.105312829948501552e+00	2.077883474382356266e-01	8.374588697348495998e+02	0.000000000000000000e+00	1.479997243146649225e+03	6.342009473146733853e+02	4.469561523431904106e+02	4.225818290020602603e+02	3.465342882559346549e+02	0.000000000000000000e+00	1.190014124844953329e+02	9.709836037735794179e+00	1.697519128349873426e+03	3.990427156638027100e+02	6.891052863455008719e+02	2.269352225229340831e+02	0.000000000000000000e+00	1.025758617832087660e+00	2.362380813120525147e+02	7.269495675297607704e+02	2.983801965685133837e+02	1.695510595206124549e+02	3.941785661060319512e+01	4.761523039489222242e+02	3.611580268667045743e+02	8.330253687856579745e+02	4.571439699383379320e+02	1.178814732074306221e+03	4.696612382889629771e+02	6.620660499998699606e+02	3.039048862467049048e+02	0.000000000000000000e+00	2.983545531463513498e+02	3.968304395763042294e+02	9.816301942561347005e+02	0.000000000000000000e+00	3.785303334959181711e+02	5.838176934746533107e+02	2.217889065412120715e+02	1.245324793341435452e+02	1.785854534362628954e+02	1.544290309176626124e+03	1.789637508532956645e+03	5.104345127757422347e+02	7.030134016905831231e+02	4.629072942665112009e+02
0.000000000000000000e+00	8.564357220024322714e+01	8.754772665469653248e+01	1.658066728446426907e+02	3.667433704377044137e+02	5.427195898531724652e+02	0.000000000000000000e+00	3.763845601894243487e+02	4.082040613669140612e+02	6.162970879941763513e+01	6.153804586790445228e+02	9.098964406975901511e+02	1.182938133732732467e+03	0.000000000000000000e+00	3.790504194665003865e+02	1.739757176125343863e+00	0.000000000000000000e+00	5.496842767805869556e-01	2.560454561755212239e+02	0.000000000000000000e+00	1.201977466434333337e+03	1.196810081820222649e+03	6.356876950822846766e+02	4.387032243672397414e+01	5.061134663022069162e+02	1.175283510689394006e+03	4.349030326056675335e+02	5.527975510010045355e+02	1.590409864442669630e+00	1.364813387198622195e+03	1.501646087977749403e+03	7.206801389134609792e+01	6.644079157600576764e+02	4.273476346159586683e+02	5.958112462239445222e+02	9.500347114567102835e+02	2.647111875884394294e+02	3.185617327374257002e+02	1.144543901543887365e+01	1.757942591127406118e+01	1.087829706523033337e+03	4.062475677282807673e+00	9.394862439508662533e+01	3.740391584067737085e+01	7.460503902116604422e+02	3.094495883674110814e+02	2.573980903578238895e+02	1.010617895248308855e+03	7.109899562861667164e+02	3.079369493674773395e+01	1.973722262429991758e+02	6.381393331055638782e+02	3.110384560191441849e+01	6.773358493345577926e+02	3.270279946498253025e+02	2.356154079991273353e-01	3.418377821488953714e+02	1.274932737939414418e+00	4.352065171215324568e+01	2.598143747062626971e+02	1.430066232750802328e+03	2.232935486691803817e+01	9.518639436770555449e+02	1.605924296791198913e+03	1.586443229972311713e+02	1.548619960946291201e+02	0.000000000000000000e+00	2.304336577792823082e+00	1.738245134959961888e+03	1.691640675936306195e+02	7.789655225931918494e+02	6.302834943489102670e+00	3.857880361615990239e+01	1.935922238219421332e-01	1.007244309644115177e+01
